Company,Code,UpdationDate
Precision Wires India Ltd.,PRECWIRE,2021-12-26
Precot Ltd.,PRECOT,2021-12-26
Premier Explosives Ltd.,PREMEXPLN,2021-12-26
Premier Ltd.,PREMIERBE,2021-12-26
Premier Polyfilm Ltd.,PREMIERPOL,2021-12-26
Pressman Advertising Ltd.,PRESSMN,2021-12-26
Prestige Estates Projects Ltd.,PRESTIGE,2021-12-26
Pricol Ltd.,PRICOLLTD,2021-12-26
Pricol Ltd. [Old],PRICOL,2021-12-26
Prime Focus Ltd.,PFOCUS,2021-12-26
Prime Securities Ltd.,PRIMESECU,2021-12-26
Prince Pipes & Fittings Ltd.,PRINCEPIPE,2021-12-26
Prism Johnson Ltd.,PRSMJOHNSN,2021-12-26
Prithvi Exchange (India) Ltd.,PRITHVISOF,2021-12-26
Prithvi Information Solutions Ltd.,PRITHVIBZ,2021-12-26
Priti International Ltd.,PRITISM,2021-12-26
Pritika Auto Industries Ltd.,PRITIKAUTO,2021-12-26
Pritish Nandy Communications Ltd.,PNC,2021-12-26
Privi Speciality Chemicals Ltd.,PRIVISCL,2021-12-26
Priya Ltd.,PRIYADYESBE,2021-12-26
Priyadarsini Ltd.,PSMSPGMILLBE,2021-12-26
Procter & Gamble Health Ltd.,PGHL,2021-12-26
Procter & Gamble Hygiene & Healthcare Ltd.,PGHH,2021-12-26
Prolife Industries Ltd.,PROLIFESM,2021-12-26
Provogue (India) Ltd.,PROVOGEBE,2021-12-26
Prozone Intu Properties Ltd.,PROZONINTU,2021-12-26
PSL Ltd.,PSLBE,2021-12-26
PSP Projects Ltd.,PSPPROJECT,2021-12-26
PTC India Financial Services Ltd.,PFS,2021-12-26
PTC India Ltd.,PTC,2021-12-26
PTL Enterprises Ltd.,PTL,2021-12-26
Pudumjee Paper Products Ltd.,PDMJEPAPER,2021-12-26
Pulz Electronics Ltd.,PULZSM,2021-12-26
Punj Lloyd Ltd.,PUNJLLOYDBZ,2021-12-26
Punjab & Sind Bank,PSB,2021-12-26
Punjab Alkalies & Chemicals Ltd.,PUNALKALIBE,2021-12-26
Punjab Chemicals and Crop Protection Ltd.,PUNJABCHEM,2021-12-26
Punjab Communications Ltd.,PUNJCOMMU,2021-12-26
Punjab National Bank,PNB,2021-12-26
Punjab Tractors Ltd. (Merged),PUNJABTRAC,2021-12-26
Punjab Woolcombers Ltd.,PUNJABWOOLBE,2021-12-26
Puravankara Ltd.,PURVA,2021-12-26
Pushpanjali Realms and Infratech Ltd.,PUSHPREALMSZ,2021-12-26
PVP Ventures Ltd.,PVPBE,2021-12-26
PVR Ltd.,PVR,2021-12-26
Pyramid Saimira Theatre Ltd.,PSTL,2021-12-26
Quadpro ITeS Ltd.,QUADPROSM,2021-12-26
Quess Corp Ltd.,QUESS,2021-12-26
Quick Heal Technologies Ltd.,QUICKHEAL,2021-12-26
Quintegra Solutions Ltd.,QUINTEGRABE,2021-12-26
QVC Realty Co. Ltd.,QVCIT,2021-12-26
R Systems International Ltd.,RSYSTEMS,2021-12-26
Radaan Mediaworks (I) Ltd.,RADAANBE,2021-12-26
Radha Madhav Corporation Ltd.,RMCLBZ,2021-12-26
Radico Khaitan Ltd.,RADICO,2021-12-26
Radico Khaitan Ltd.(OLD),RADICOKHAI,2021-12-26
Rail Vikas Nigam Ltd.,RVNL,2021-12-26
Railtel Corporation of India Ltd.,RAILTEL,2021-12-26
Rain Calcining Ltd.,RAINCALCIN,2021-12-26
Rain Industries Ltd.,RAIN,2021-12-26
Rainbow Papers Ltd.,RAINBOWPAPBZ,2021-12-26
Raj Oil Mills Ltd.,ROMLBE,2021-12-26
Raj Rayon Industries Ltd.,RAJRAYONBZ,2021-12-26
Raj Television Network Ltd.,RAJTV,2021-12-26
Rajapalayam Mills Ltd.,RAJPALAYAM,2021-12-26
Rajasthan Petro Synthetics Ltd.,RAJASPETRO,2021-12-26
Rajdarshan Industries Ltd.,ARENTERP,2021-12-26
Rajesh Exports Ltd.,RAJESHEXPO,2021-12-26
Rajnandini Metal Ltd.,RAJMET,2021-12-26
Rajratan Global Wire Ltd.,RAJRATANBE,2021-12-26
Rajshree Polypack Ltd.,RPPL,2021-12-26
Rajshree Sugars & Chemicals Ltd.,RAJSREESUGBE,2021-12-26
Rajvir Industries Ltd.,RAJVIRBZ,2021-12-26
Rallis India Ltd.,RALLIS,2021-12-26
Rama Petrochemicals Ltd.,RAMAPETROBE,2021-12-26
Rama Phosphates Ltd.,RAMAPHOSPBE,2021-12-26
Rama Steel Tubes Ltd.,RAMASTEEL,2021-12-26
Rama Vision Ltd.,RAMAVISIONBE,2021-12-26
Ramco Industries Ltd.,RAMCOIND,2021-12-26
Ramco Systems Ltd.,RAMCOSYS,2021-12-26
Ramgopal Polytex Ltd.,RAMGOPOLYBE,2021-12-26
Ramkrishna Forgings Ltd.,RKFORGE,2021-12-26
Ramky Infrastructure Ltd.,RAMKY,2021-12-26
Ramsarup Industries Ltd.,RAMSARUPBZ,2021-12-26
Rana Sugars Ltd.,RANASUG,2021-12-26
Ranbaxy Laboratories Ltd.,RANBAXY,2021-12-26
Rane (Madras) Ltd.,RML,2021-12-26
Rane Brake Lining Ltd.,RBL,2021-12-26
Rane Brake Linings Ltd.(Old),RANEBRAKE,2021-12-26
Rane Engine Valve Ltd.,RANEENGINE,2021-12-26
Rane Engine Valves Ltd.(Old),REVL,2021-12-26
Rane Holdings Ltd.,RANEHOLDIN,2021-12-26
Rank Industries Ltd.,RANKAQUABE,2021-12-26
Ranklin Solutions Ltd.,RANKLIN,2021-12-26
Ras Propack Lamipack Ltd. [Amalgamated],RASLAMIPAK,2021-12-26
Rashtriya Chemicals & Fertilizers Ltd.,RCF,2021-12-26
Rasoya Proteins Ltd.,RASOYPRBZ,2021-12-26
RateGain Travel Technologies Ltd.,RATEGAIN,2021-12-26
Ratnamani Metals & Tubes Ltd.,RATNAMANI,2021-12-26
RattanIndia Enterprises Ltd.,RTNINDIA,2021-12-26
RattanIndia Power Ltd.,RTNPOWER,2021-12-26
Ravalgaon Sugar Farm Ltd.,RAVALSUGAR,2021-12-26
Ravi Kumar Distilleries Ltd.,RKDLBE,2021-12-26
Ravinder Heights Ltd.,RVHL,2021-12-26
RayBan Sun Optics India Ltd.,BAUSCHLOMB,2021-12-26
Raymond Ltd.,RAYMOND,2021-12-26
RBL Bank Ltd.,RBLBANK,2021-12-26
REC Ltd.,RECLTD,2021-12-26
Recron Synthetics Ltd.,RAYMONDSYNBE,2021-12-26
Redington (India) Ltd.,REDINGTON,2021-12-26
Refex Industries Ltd.,REFEX,2021-12-26
Regency Ceramics Ltd.,REGENCERAMBE,2021-12-26
REI Agro Ltd.,REIAGROLTDBZ,2021-12-26
REI Six Ten Retail Ltd.,REISIXTENBZ,2021-12-26
Relaxo Footwears Ltd.,RELAXO,2021-12-26
Reliable Data Services Ltd.,RELIABLESM,2021-12-26
Reliance Broadcast Network Ltd. (Old),RBN,2021-12-26
Reliance Capital Ltd.,RELCAPITALBE,2021-12-26
Reliance Capital Ventures Ltd.,RCAPVL,2021-12-26
Reliance Communications Ltd.,RCOM,2021-12-26
Reliance Energy Ventures Ltd.,RENVL,2021-12-26
Reliance Home Finance Ltd.,RHFL,2021-12-26
Reliance Industrial InfraStructure Ltd.,RIIL,2021-12-26
Reliance Industries Ltd.,RELIANCE,2021-12-26
Reliance Infrastructure Ltd.,RELINFRABE,2021-12-26
Reliance MediaWorks Ltd.,RELMEDIA,2021-12-26
Reliance Natural Resources Ltd.[Amalgamated],RNRL,2021-12-26
Reliance Naval and Engineering Ltd.,RNAVALBZ,2021-12-26
Reliance Petroleum Ltd.(Merged),RPL,2021-12-26
Reliance Power Ltd.,RPOWERBE,2021-12-26
Religare Enterprises Ltd.,RELIGARE,2021-12-26
Remsons Industries Ltd.,REMSONSIND,2021-12-26
Renaissance Global Ltd.,RGL,2021-12-26
Repco Home Finance Ltd.,REPCOHOME,2021-12-26
Repro India Ltd.,REPRO,2021-12-26
Responsive Industries Ltd.,RESPONIND,2021-12-26
Resurgere Mines & Minerals India Ltd.,RMMILBZ,2021-12-26
Revathi Equipment Ltd.,REVATHI,2021-12-26
Rex Pipes and Cables Industries Ltd.,REXPIPESSM,2021-12-26
RHI Magnesita India Ltd.,RHIM,2021-12-26
Rhodia Specialty Chemicals India Ltd.,ALBRMORARJ,2021-12-26
Rico Auto Industries Ltd.,RICOAUTO,2021-12-26
Rishi Techtex Ltd.,RISHIPACKBE,2021-12-26
Rites Ltd.,RITES,2021-12-26
RKEC Projects Ltd.,RKEC,2021-12-26
RM Drip and Sprinklers Systems Ltd.,RMDRIPSM,2021-12-26
Rohit Ferro-Tech Ltd.,ROHITFERROBE,2021-12-26
Rolex Rings Ltd.,ROLEXRINGS,2021-12-26
Rollatainers Ltd.,ROLLT,2021-12-26
Rolta India Ltd.,ROLTABZ,2021-12-26
Roofit Industries Ltd.,ROOFITIND,2021-12-26
Rossari Biotech Ltd.,ROSSARI,2021-12-26
Rossell India Ltd.,ROSSELLIND,2021-12-26
Route Mobile Ltd.,ROUTE,2021-12-26
Royal Cushion Vinyl Products Ltd.,ROYALCUSHNBE,2021-12-26
Royal Orchid Hotels Ltd.,ROHLTDBE,2021-12-26
RPG Cables Ltd.[Merged],RPGCABLES,2021-12-26
RPG Life Sciences Ltd.,RPGLIFE,2021-12-26
RPG Transmission Ltd.[Merged],RPGTLTD,2021-12-26
RPP Infra Projects Ltd.,RPPINFRA,2021-12-26
RPSG Ventures Ltd.,RPSGVENT,2021-12-26
RS Software (India) Ltd.,RSSOFTWARE,2021-12-26
RSWM Ltd.,RSWM,2021-12-26
Rubfila International Ltd.,RUBFILINTLBE,2021-12-26
Ruby Mills Ltd.,RUBYMILLS,2021-12-26
Ruchi Infrastructure Ltd.,RUCHINFRABE,2021-12-26
Ruchi Soya Industries Ltd.,RUCHI,2021-12-26
Ruchira Papers Ltd.,RUCHIRA,2021-12-26
Rudrabhishek Enterprises Ltd.,REPL,2021-12-26
Rupa & Company Ltd.,RUPA,2021-12-26
Rupangi Impex Ltd.,RUPANGIMPXBE,2021-12-26
Rushil Decor Ltd.,RUSHIL,2021-12-26
S & S Power Switchgear Ltd.,SandSPOWER,2021-12-26
S Chand & Company Ltd.,SCHAND,2021-12-26
S H Kelkar & Company Ltd.,SHK,2021-12-26
S Kumars Nationwide Ltd.,SKUMARSYNFBZ,2021-12-26
S P Apparels Ltd.,SPAL,2021-12-26
S&S Industries & Enterprises Ltd.,SandSINDBE,2021-12-26
SAB Events & Governance Now Media Ltd.,SABEVENTSBE,2021-12-26
Sabero Organics Gujarat Ltd.,SABERORGAN,2021-12-26
Sadbhav Engineering Ltd.,SADBHAV,2021-12-26
Sadbhav Infrastructure Project Ltd.,SADBHIN,2021-12-26
Safari Industries (India) Ltd.,SAFARI,2021-12-26
Sagar Cements Ltd.,SAGCEM,2021-12-26
Sagardeep Alloys Ltd.,SAGARDEEPBE,2021-12-26
Sai Service Pvt. Ltd.,SAISERVICEBE,2021-12-26
Sakar Healthcare Ltd.,SAKAR,2021-12-26
Saksoft Ltd.,SAKSOFT,2021-12-26
Sakthi Finance Ltd.,SAKTHIFIN,2021-12-26
Sakthi Sugars Ltd.,SAKHTISUG,2021-12-26
Sakuma Exports Ltd.,SAKUMA,2021-12-26
SAL Steel Ltd.,SALSTEEL,2021-12-26
Salasar Exteriors and Contour Ltd.,SECLSM,2021-12-26
Salasar Techno Engineering Ltd.,SALASAR,2021-12-26
Salona Cotspin Ltd.,SALONA,2021-12-26
Salora International Ltd.,SALORAINTL,2021-12-26
Salzer Electronics Ltd.,SALZERELEC,2021-12-26
Sam Industries Ltd.,SAMINDUS,2021-12-26
Sambandam Spinning Mills Ltd.,SAMBANDAM,2021-12-26
Sambhaav Media Ltd.,SAMBHAAVBE,2021-12-26
Samruddhi Cement Ltd.[Merged],SAMRUDDHI,2021-12-26
Samtel Color Ltd.,SAMTELBZ,2021-12-26
Samtel India Ltd.,SAMTELTDBE,2021-12-26
Sanathnagar Enterprises Ltd.,BAKELHYLAMBE,2021-12-26
Sanco Industries Ltd.,SANCO,2021-12-26
Sandesh Ltd.,SANDESH,2021-12-26
Sandhar Technologies Ltd.,SANDHAR,2021-12-26
Sangam (India) Ltd.,SANGAMIND,2021-12-26
Sanghi Industries Ltd.,SANGHIIND,2021-12-26
Sanghi Polyesters Ltd.,SANGHIPOLY,2021-12-26
Sanghvi Forging & Engineering Ltd.,SANGHVIFOR,2021-12-26
Sanghvi Movers Ltd.,SANGHVIMOV,2021-12-26
Sanginita Chemicals Ltd.,SANGINITABE,2021-12-26
Sanofi India Ltd.,SANOFI,2021-12-26
Sansera Engineering Ltd.,SANSERA,2021-12-26
Sanwaria Consumer Ltd.,SANWARIABZ,2021-12-26
Sapphire Foods India Ltd.,SAPPHIRE,2021-12-26
Sarda Energy & Minerals Ltd.,SARDAEN,2021-12-26
Saregama India Ltd.,SAREGAMABE,2021-12-26
Sarla Performance Fibers Ltd.,SARLAPOLY,2021-12-26
Sarthak Industries Ltd.,SARTHAKIND,2021-12-26
Sarthak Metals Ltd.,SMLT,2021-12-26
Sarveshwar Foods Ltd.,SARVESHWARSM,2021-12-26
Sasken Technologies Ltd.,SASKEN,2021-12-26
Sastasundar Ventures Ltd.,SASTASUNDR,2021-12-26
Sathavahana Ispat Ltd.,SATHAISPATBE,2021-12-26
Satia Industries Ltd.,SATIA,2021-12-26
Satin Creditcare Network Ltd.,SATIN,2021-12-26
Satyam Computer Services Ltd.(Merged),SATYAMCOMP,2021-12-26
Saurashtra Cements Ltd.,SAURASHCEMBE,2021-12-26
Saurashtra Paper & Board Mills Ltd.,SAURASTPPRBE,2021-12-26
Savera Industries Ltd.,SAVERA,2021-12-26
Savita Oil Technologies Ltd.,SOTL,2021-12-26
Sayaji Hotels Ltd.,SAYAJIHOTLBE,2021-12-26
SB&T International Ltd.,SBandTINTL,2021-12-26
SBC Exports Ltd.,SBC,2021-12-26
SBI Cards and Payment Services Ltd.,SBICARD,2021-12-26
SBI Life Insurance Company Ltd.,SBILIFE,2021-12-26
Schaeffler India Ltd.,SCHAEFFLER,2021-12-26
Schneider Electric Infrastructure Ltd.,SCHNEIDER,2021-12-26
Scintilla Software Technology Ltd.,SCINTSOFT,2021-12-26
SE Power Ltd.,SEPOWERBE,2021-12-26
Seamec Ltd.,SEAMECLTDBE,2021-12-26
SecUR Credentials Ltd.,SECURCREDSM,2021-12-26
Securekloud Technologies Ltd.,SECURKLOUD,2021-12-26
Sejal Glass Ltd.,SEJALLTDBE,2021-12-26
SEL Manufacturing Company Ltd.,SELMC,2021-12-26
Selan Exploration Technology Ltd.,SELAN,2021-12-26
Sequent Scientific Ltd.,SUENT,2021-12-26
Serene Industries Ltd.,SERENDYSTFBE,2021-12-26
Servalakshmi Paper Ltd.,SERVALLBZ,2021-12-26
Servotech Power Systems Ltd.,SERVOTECH,2021-12-26
Seshasayee Paper & Boards Ltd.,SESHAPAPER,2021-12-26
Setco Automotive Ltd.,SETCO,2021-12-26
Setubandhan Infrastructure Ltd.,SETUINFRABE,2021-12-26
Seya Industries Ltd.,SEYAIND,2021-12-26
Shaan Interwell (India) Ltd.,SHAANINTERBE,2021-12-26
Shah Alloys Ltd.,SHAHALLOYSBE,2021-12-26
Shaival Reality Ltd.,SHAIVALSM,2021-12-26
Shakti Pumps (India) Ltd.,SHAKTIPUMP,2021-12-26
Shalby Ltd.,SHALBY,2021-12-26
Shalimar Paints Ltd.,SHALPAINTS,2021-12-26
Shamken Multifab Ltd.,SHAMKNFAB,2021-12-26
Shamken Spinners Ltd.,SHAMKNSPIN,2021-12-26
Shankara Building Products Ltd.,SHANKARA,2021-12-26
Shanthi Gears Ltd.,SHANTIGEAR,2021-12-26
Shanti Overseas (India) Ltd.,SHANTIBE,2021-12-26
Sharat Industries Ltd.,SHARTSEFODBE,2021-12-26
Sharda Cropchem Ltd.,SHARDACROP,2021-12-26
Sharda Motor Industries Ltd.,SHARDAMOTR,2021-12-26
Shardul Securities Ltd.,SHRIYAMSEC,2021-12-26
Share India Securities Ltd.,SHAREINDIA,2021-12-26
Sharon Bio-Medicine Ltd.,SHARONBIOBZ,2021-12-26
Sharp India Ltd.,KALYANISHP,2021-12-26
Shasun Pharmaceuticals Ltd.[Merged],SHASUNPHAR,2021-12-26
Shaw Wallace & Company Ltd. (Merged),SHAWALLACEBE,2021-12-26
Sheela Foam Ltd.,SFL,2021-12-26
Shekhawati Poly Yarn Ltd.,SPYLBE,2021-12-26
Shemaroo Entertainment Ltd.,SHEMAROOBE,2021-12-26
Shetron Ltd.,SHETRONBE,2021-12-26
Shilpa Medicare Ltd.,SHILPAMED,2021-12-26
Shilpi Cable Technologies Ltd.,SHILPIBZ,2021-12-26
Shipping Corporation of India Ltd.,SCI,2021-12-26
Shirpur Gold Refinery Ltd.,SHIRPUR-GBZ,2021-12-26
Shiv Aum Steels Ltd.,SHIVAUMSM,2021-12-26
Shiva Mills Ltd.,SHIVAMILLS,2021-12-26
Shiva Texyarn Ltd.,SHIVATEX,2021-12-26
Shivalik Bimetal Controls Ltd.,SBCL,2021-12-26
Shivalik Rasayan Ltd.,SHIVALIK,2021-12-26
Shivam Autotech Ltd.,SHIVAMAUTOBE,2021-12-26
Shoppers Stop Ltd.,SHOPERSTOP,2021-12-26
Shradha Infraprojects Ltd.,SHRADHA,2021-12-26
Shree Ashtavinayak Cine Vision Ltd.,SHREEASHTA,2021-12-26
Shree Cements Ltd.,SHREECEM,2021-12-26
Shree Digvijay Cement Company Ltd.,SHREDIGCEM,2021-12-26
Shree Ganesh Forgings Ltd.,SGFLBZ,2021-12-26
Shree Ganesh Jewellery House (I) Ltd.,SGJHLBZ,2021-12-26
Shree Precoated Steels Ltd.,SHPRE,2021-12-26
Shree Pushkar Chemicals & Fertilisers Ltd.,SHREEPUSHK,2021-12-26
Shree Rajasthan Syntex Ltd.,SHRERAJSYNBE,2021-12-26
Shree Ram Proteins Ltd.,SRPL,2021-12-26
Shree Rama Multi-Tech Ltd.,SHREERAMA,2021-12-26
Shree Rama Newsprint Ltd.,RAMANEWS,2021-12-26
Shree Renuka Sugars Ltd.,RENUKA,2021-12-26
Shree Tirupati Balajee FIBC Ltd.,TIRUPATISM,2021-12-26
Shree Vasu Logistics Ltd.,SVLLSM,2021-12-26
Shreeji Phosphate Ltd.,SATYAMCEMBE,2021-12-26
Shreeoswal Seeds and Chemicals Ltd.,OSWALSEEDSSM,2021-12-26
Shrenik Ltd.,SHRENIK,2021-12-26
Shrenuj & Company Ltd.,SHRENUJBZ,2021-12-26
Shreyans Industries Ltd.,SHREYANIND,2021-12-26
Shreyas Shipping & Logistics Ltd.,SHREYAS,2021-12-26
Shri Aster Silicates Ltd.,SHRIASTERBZ,2021-12-26
Shri Dinesh Mills Ltd.,SHRIDINESHBE,2021-12-26
Shri Lakshmi Cotsyn Ltd.,SHLAKSHMIBZ,2021-12-26
Shri Ram Switchgears Ltd.,SRIRAMSM,2021-12-26
Shri Ramrupai Balaji Steels Ltd.[Merged],BALASTEELSBE,2021-12-26
Shriram City Union Finance Ltd.,SHRIRAMCIT,2021-12-26
Shriram EPC Ltd.,SHRIRAMEPC,2021-12-26
Shriram Pistons & Rings Ltd.,SHRIPISTONBE,2021-12-26
Shriram Properties Ltd.,SHRIRAMPPS,2021-12-26
Shriram Transport Finance Company Ltd.,SRTRANSFIN,2021-12-26
Shristi Infrastructure Development Corporation Ltd.,PEERABASANBE,2021-12-26
Shubhlaxmi Jewel Art Ltd.,SHUBHLAXMISM,2021-12-26
Shukra Jewellery Ltd.,SHUKRADIAMBE,2021-12-26
Shyam Century Ferrous Ltd.,SHYAMCENT,2021-12-26
Shyam Metalics and Energy Ltd.,SHYAMMETL,2021-12-26
Shyam Telecom Ltd.,SHYAMTELBE,2021-12-26
SI Group - India Ltd.,SIGROUPIND,2021-12-26
Sicagen India Ltd.,SICAGEN,2021-12-26
Sical Logistics Ltd.,SICALBE,2021-12-26
Siddhartha Tubes Ltd.,SIDDHATUBEBE,2021-12-26
Siddhika Coatings Ltd.,SIDDHIKASM,2021-12-26
Siemens Ltd.,SIEMENS,2021-12-26
Sigachi Industries Ltd.,SIGACHI,2021-12-26
Sigma Solve Ltd.,SIGMASM,2021-12-26
Signet Industries Ltd.,SIGIND,2021-12-26
Sikko Industries Ltd.,SIKKO,2021-12-26
SIL Business Enterprises Ltd.,SNOWCEMIND,2021-12-26
SIL Investments Ltd.,SILINV,2021-12-26
Silgo Retail Ltd.,SILGO,2021-12-26
Silicon Valley Infotech Ltd.,PRASGLOFINBE,2021-12-26
Silly Monks Entertainment Ltd.,SILLYMONKSBE,2021-12-26
Siltap Chemicals Ltd.,SILTAPCHEM,2021-12-26
Silver Touch Technologies Ltd.,SILVERTUCSM,2021-12-26
Silverline Technologies Ltd.,SILVERLINE,2021-12-26
Simbhaoli Sugars Ltd.,SIMBHALS,2021-12-26
Simbhaoli Sugars Ltd.(Old),SIMBHSUGAR,2021-12-26
Simplex Castings Ltd.,SIMPLEXCAS,2021-12-26
Simplex Infrastructures Ltd.,SIMPLEXINF,2021-12-26
Simplex Projects Ltd.,SIMPLEXBZ,2021-12-26
Singer India Ltd.,SINGERBE,2021-12-26
Sintercom India Ltd.,SINTERCOM,2021-12-26
Sintex Industries Ltd.,SINTEXBE,2021-12-26
Sintex Plastics Technology Ltd.,SPTL,2021-12-26
Sirca Paints India Ltd.,SIRCA,2021-12-26
Siris Ltd.,SIRISBE,2021-12-26
SIS Ltd.,SIS,2021-12-26
Sita Shree Food Products Ltd.,SITASHREEBZ,2021-12-26
SITI Networks Ltd.,SITINETBE,2021-12-26
SIV Industries Ltd.,SIVIND,2021-12-26
Siyaram Silk Mills Ltd.,SIYSIL,2021-12-26
SJS Enterprises Ltd.,SJS,2021-12-26
SJVN Ltd.,SJVN,2021-12-26
SKF India Ltd.,SKFINDIA,2021-12-26
SKIL Infrastructure Ltd.,SKILBE,2021-12-26
Skipper Ltd.,SKIPPER,2021-12-26
SKM Egg Products Export (India) Ltd.,SKMEGGPROD,2021-12-26
SKS Textiles Ltd.,SKSTEXTILESM,2021-12-26
Skyline NEPC Ltd.,DAMANIAAIRBE,2021-12-26
SM Dyechem Ltd.,SMDYECHEM,2021-12-26
Smartlink Holdings Ltd.,SMARTLINK,2021-12-26
T T Ltd.,TTL,2021-12-26
Tainwala Chemicals & Plastics (India) Ltd.,TAINWALCHM,2021-12-26
Taj GVK Hotels & Resorts Ltd.,TAJGVK,2021-12-26
Take Solutions Ltd.,TAKE,2021-12-26
Taksheel Solutions Ltd.,TAKSHEELBE,2021-12-26
Talbros Automotive Components Ltd.,TALBROAUTO,2021-12-26
Talwalkars Better Value Fitness Ltd.,TALWALKARSBZ,2021-12-26
Talwalkars Healthclubs Ltd.,TALWGYMBZ,2021-12-26
Tamil Nadu Newsprint And Papers Ltd.,TNPL,2021-12-26
Tamilnadu Petroproducts Ltd.,TNPETRO,2021-12-26
Tamilnadu Telecommunications Ltd.,TNTELEBE,2021-12-26
Taneja Aerospace & Aviation Ltd.,TANEJAEROBE,2021-12-26
Tanfac Industries Ltd.,TANFACIND,2021-12-26
Tanla Platforms Ltd.,TANLA,2021-12-26
Tantia Constructions Ltd.,TANTIACONSBZ,2021-12-26
Tara Chand Logistic Solutions Ltd.,TARACHANDSM,2021-12-26
Tara Jewels Ltd.,TARAJEWELSBZ,2021-12-26
Tarapur Transformers Ltd.,TARAPUR,2021-12-26
TARC Ltd.,TARC,2021-12-26
Tarmat Ltd.,TARMAT,2021-12-26
Tarsons Products Ltd.,TARSONS,2021-12-26
Tasty Bite Eatables Ltd.,TASTYBITE,2021-12-26
Tata Chemicals Ltd.,TATACHEM,2021-12-26
Tata Coffee Ltd.,TATACOFFEE,2021-12-26
Tata Communications Ltd.,TATACOMM,2021-12-26
Tata Consultancy Services Ltd.,TCS,2021-12-26
Tata Consumer Products Ltd.,TATACONSUM,2021-12-26
Tata Elxsi Ltd.,TATAELXSI,2021-12-26
Tata Investment Corporation Ltd.,TATAINVEST,2021-12-26
Tata Metaliks Ltd.,TATAMETALI,2021-12-26
Tata Motors Ltd.,TATAMOTORS,2021-12-26
Tata Power Company Ltd.,TATAPOWER,2021-12-26
Tata Steel BSL Ltd.,TATASTLBSLBE,2021-12-26
Tata Steel Long Products Ltd.,TATASTLLP,2021-12-26
Tata Steel Ltd.,TATASTEEL,2021-12-26
Tata Teleservices (Maharashtra) Ltd.,TTMLBE,2021-12-26
Tatva Chintan Pharma Chem Ltd.,TATVA,2021-12-26
Tayo Rolls Ltd.,TATAYODOGA,2021-12-26
TCI Developers Ltd.,TCIDEVELOP,2021-12-26
TCI Express Ltd.,TCIEXP,2021-12-26
TCI Finance Ltd.,TCIFINANCE,2021-12-26
TCNS Clothing Co. Ltd.,TCNSBRANDS,2021-12-26
TCP Ltd.,TCPLTDBE,2021-12-26
TCPL Packaging Ltd.,TCPLPACK,2021-12-26
TD Power Systems Ltd.,TDPOWERSYS,2021-12-26
TeamLease Services Ltd.,TEAMLEASE,2021-12-26
Tech Mahindra Ltd.,TECHM,2021-12-26
Techindia Nirman Ltd.,TECHINBE,2021-12-26
Techno Electric & Engineering Company Ltd.,TECHNOE,2021-12-26
Techno Electric & Engineering company Ltd. [Merged],TECHNOELEC,2021-12-26
Techno Electric & Engineering Company Ltd.[Old],TECHNO,2021-12-26
Technocraft Industries (India) Ltd.,TIIL,2021-12-26
Technofab Engineering Ltd.,TECHNOFABBZ,2021-12-26
TECIL Chemicals & Hydro Power Ltd.,TECILCHEMBE,2021-12-26
Tecpro Systems Ltd.,TECPROBZ,2021-12-26
Tega Industries Ltd.,TEGA,2021-12-26
Tejas Networks Ltd.,TEJASNET,2021-12-26
Teledata Marine Solutions Ltd.,TELEMARINEBE,2021-12-26
Teledata Technology Solutions Ltd.,TELEDATAITBE,2021-12-26
Telephone Cables Ltd.,TELEPHNCAB,2021-12-26
Television Eighteen India Ltd.,TV-18,2021-12-26
Tembo Global Industries Ltd.,TEMBOBE,2021-12-26
Tera Software Ltd.,TERASOFT,2021-12-26
Terruzzi Fercalx India Ltd.,VULCANENGBE,2021-12-26
Texmaco Infrastructure & Holdings Ltd.,TEXINFRA,2021-12-26
Texmaco Rail & Engineering Ltd.,TEXRAIL,2021-12-26
Texmo Pipes & Products Ltd.,TEXMOPIPES,2021-12-26
TGB Banquets and Hotels Ltd.,TGBHOTELS,2021-12-26
TGV SRAAC Ltd.,SREERAYALKBE,2021-12-26
Thangamayil Jewellery Ltd.,THANGAMAYL,2021-12-26
The Andhra Sugars Ltd.,ANDHRSUGAR,2021-12-26
The Anup Engineering Ltd.,ANUP,2021-12-26
The Byke Hospitality Ltd.,BYKE,2021-12-26
The Fertilisers and Chemicals Travancore Ltd.,FACT,2021-12-26
The Grob Tea Company Ltd.,GROBTEA,2021-12-26
The Hi-Tech Gears Ltd.,HITECHGEAR,2021-12-26
The Indian Card Clothing Company Ltd.,INDIANCARD,2021-12-26
The Investment Trust of India Ltd.,THEINVEST,2021-12-26
The Mandhana Retail Ventures Ltd.,TMRVL,2021-12-26
The New India Assurance Company Ltd.,NIACL,2021-12-26
The Orissa Minerals Development Company Ltd.,ORISSAMINE,2021-12-26
The Peria Karamalai Tea & Produce Company Ltd.,PKTEABE,2021-12-26
The Ramco Cements Ltd.,RAMCOCEM,2021-12-26
The Sirpur Paper Mills Ltd.,SIRPAPERBZ,2021-12-26
The United Nilgiri Tea Estates Company Ltd.,UNITEDTEA,2021-12-26
The Western India Plywood Ltd.,WIPLBE,2021-12-26
Thejo Engineering Ltd.,THEJOSM,2021-12-26
Themis Medicare Ltd.,THEMISMED,2021-12-26
Thermax Ltd.,THERMAX,2021-12-26
